event_id,user_id,content_id,event_type,event_date,device,watch_duration,completed,age_group,gender,city,state,subscription_plan,content_title,content_type,genre,language,content_duration
E16314,U1413,C147,pause,2026-02-15,Mobile,10,0,18-25,Male,Delhi,Delhi,Free,Little Singham Rescue Mission,Series,Kids,Hindi,20
E16315,U1447,C117,complete,2026-01-05,Smart TV,22,1,36-45,Male,Kolkata,West Bengal,Premium,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E16316,U1263,C157,pause,2026-02-23,Mobile,14,0,26-35,Male,Delhi,Delhi,Free,Startup Founders Blueprint,Show,News,English,40
E16317,U1591,C146,complete,2026-02-23,Mobile,72,1,18-25,Male,Mumbai,Maharashtra,VIP,Motu Patlu Space Adventure,Movie,Kids,Hindi,75
E16318,U1621,C130,pause,2026-01-22,Web,79,0,18-25,Male,Bengaluru,Karnataka,VIP,Vikram: Shadow Commander,Movie,Action,Tamil,165
E16319,U1409,C143,complete,2026-01-13,Mobile,44,1,18-25,Male,Bengaluru,Karnataka,Free,Roadies Quest,Show,Reality,Hindi,45
E16320,U1426,C140,pause,2026-01-21,Smart TV,29,0,26-35,Female,Kolkata,West Bengal,Free,Dance India Dance Championship,Show,Reality,Hindi,50
E16321,U1267,C104,play,2026-01-24,Smart TV,33,0,18-25,Female,Kolkata,West Bengal,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E16322,U1276,C125,pause,2026-01-15,Mobile,6,0,18-25,Female,Mumbai,Maharashtra,Premium,Chennai Roast Arena,Show,Comedy,Tamil,40
E16323,U1190,C134,pause,2026-02-12,Smart TV,24,0,18-25,Male,Mumbai,Maharashtra,Premium,Night Hunter Squad,Movie,Action,English,130
E16324,U1454,C115,pause,2026-02-10,Tablet,13,0,18-25,Other,Bengaluru,Karnataka,Free,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E16325,U1102,C118,pause,2026-02-20,Mobile,19,0,36-45,Male,Delhi,Delhi,Free,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E16326,U1663,C144,complete,2026-02-06,Web,42,1,26-35,Female,Delhi,Delhi,VIP,Koffee Spotlight Lounge,Show,Reality,English,45
E16327,U1243,C134,complete,2026-02-28,Smart TV,124,1,26-35,Male,Mumbai,Maharashtra,Free,Night Hunter Squad,Movie,Action,English,130
E16328,U1386,C135,complete,2026-03-01,Smart TV,142,1,46+,Female,Kolkata,West Bengal,Free,Fighter Wing Alpha,Movie,Action,Hindi,145
E16329,U1412,C141,complete,2026-02-10,Smart TV,50,1,18-25,Male,Mumbai,Maharashtra,Premium,Shark Pitch India S4,Show,Reality,Hindi,55
E16330,U1111,C111,complete,2026-01-18,Smart TV,21,1,18-25,Male,Mumbai,Maharashtra,VIP,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E16331,U1445,C102,pause,2026-02-19,Mobile,25,0,46+,Female,Pune,Maharashtra,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E16332,U1391,C118,pause,2026-01-12,Smart TV,40,0,46+,Other,Pune,Maharashtra,VIP,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E16333,U1742,C142,play,2026-01-06,Smart TV,16,0,18-25,Male,Mumbai,Maharashtra,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E16334,U1432,C123,play,2026-01-29,Web,11,0,36-45,Male,Ahmedabad,Gujarat,Free,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E16335,U1238,C106,complete,2026-02-22,Web,56,1,26-35,Male,Kolkata,West Bengal,Premium,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E16336,U1679,C139,complete,2026-02-14,Web,54,1,46+,Female,Lucknow,Uttar Pradesh,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E16337,U1416,C119,complete,2026-02-14,Smart TV,50,1,18-25,Female,Lucknow,Uttar Pradesh,Premium,The Crown Dynasty Legacy,Series,Drama,English,55
E16338,U1499,C104,complete,2026-02-15,Smart TV,45,1,26-35,Male,Mumbai,Maharashtra,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E16339,U1127,C132,complete,2026-01-03,Tablet,39,1,26-35,Male,Kolkata,West Bengal,Premium,Commando Force Mumbai,Series,Action,Hindi,42
E16340,U1003,C156,play,2026-01-29,Mobile,4,0,18-25,Male,Chennai,Tamil Nadu,Free,Cricket Icons: The Untold Story,Show,News,Hindi,45
E16341,U1678,C113,complete,2026-01-24,Mobile,134,1,26-35,Female,Ahmedabad,Gujarat,Premium,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E16342,U1610,C122,complete,2026-01-31,Mobile,20,1,18-25,Other,Bengaluru,Karnataka,Premium,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E16343,U1366,C121,play,2026-01-14,Mobile,3,0,46+,Male,Jaipur,Rajasthan,VIP,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E16344,U1249,C105,complete,2026-02-24,Mobile,67,1,36-45,Female,Hyderabad,Telangana,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16345,U1594,C103,pause,2026-01-20,Smart TV,17,0,18-25,Female,Delhi,Delhi,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E16346,U1471,C135,pause,2026-02-13,Mobile,75,0,46+,Male,Lucknow,Uttar Pradesh,VIP,Fighter Wing Alpha,Movie,Action,Hindi,145
E16347,U1105,C107,pause,2026-01-16,Mobile,12,0,26-35,Female,Bengaluru,Karnataka,Free,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E16348,U1148,C140,pause,2026-02-02,Mobile,20,0,26-35,Female,Delhi,Delhi,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E16349,U1640,C116,complete,2026-01-09,Tablet,116,1,18-25,Other,Delhi,Delhi,Premium,Kolkata Love Diary,Movie,Drama,Bengali,125
E16350,U1247,C118,pause,2026-01-28,Mobile,16,0,18-25,Male,Ahmedabad,Gujarat,Free,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E16351,U1579,C111,pause,2026-02-25,Tablet,4,0,36-45,Female,Delhi,Delhi,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E16352,U1726,C122,complete,2026-01-23,Mobile,20,1,36-45,Male,Ahmedabad,Gujarat,VIP,Taarak Laugh Fest Episodes,Show,Comedy,Hindi,22
E16353,U1188,C133,complete,2026-02-09,Mobile,44,1,26-35,Female,Hyderabad,Telangana,Premium,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E16354,U1386,C105,pause,2026-01-01,Mobile,23,0,46+,Female,Kolkata,West Bengal,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16355,U1212,C105,complete,2026-02-17,Smart TV,65,1,18-25,Female,Mumbai,Maharashtra,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16356,U1293,C139,pause,2026-02-24,Mobile,32,0,18-25,Male,Pune,Maharashtra,Free,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E16357,U1041,C104,complete,2026-01-29,Mobile,47,1,26-35,Female,Patna,Bihar,Free,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E16358,U1644,C116,complete,2026-01-12,Smart TV,115,1,36-45,Female,Kochi,Kerala,VIP,Kolkata Love Diary,Movie,Drama,Bengali,125
E16359,U1437,C151,complete,2026-01-10,Smart TV,29,1,26-35,Female,Jaipur,Rajasthan,Free,Daily Headlines 360,News,News,Hindi,30
E16360,U1213,C131,play,2026-01-06,Smart TV,123,0,18-25,Female,Delhi,Delhi,Free,Devara Storm Rising,Movie,Action,Telugu,160
E16361,U1394,C144,complete,2026-01-30,Smart TV,43,1,46+,Female,Kochi,Kerala,Premium,Koffee Spotlight Lounge,Show,Reality,English,45
E16362,U1218,C142,play,2026-02-25,Mobile,15,0,36-45,Male,Bengaluru,Karnataka,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E16363,U1450,C114,complete,2026-02-13,Mobile,41,1,18-25,Female,Ahmedabad,Gujarat,Free,Telugu Royal Heritage,Series,Drama,Telugu,45
E16364,U1313,C140,pause,2026-02-19,Mobile,9,0,26-35,Female,Delhi,Delhi,Free,Dance India Dance Championship,Show,Reality,Hindi,50
E16365,U1365,C136,pause,2026-01-26,Mobile,52,0,18-25,Female,Delhi,Delhi,VIP,Speed Street Heist,Movie,Action,English,120
E16366,U1477,C104,pause,2026-02-16,Web,28,0,26-35,Male,Kochi,Kerala,Premium,IND vs ENG Test Day 3 Highlights,Sports,Sports,English,50
E16367,U1234,C135,complete,2026-01-27,Mobile,141,1,46+,Male,Bengaluru,Karnataka,Free,Fighter Wing Alpha,Movie,Action,Hindi,145
E16368,U1479,C106,play,2026-02-10,Mobile,29,0,26-35,Male,Lucknow,Uttar Pradesh,VIP,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E16369,U1596,C144,complete,2026-01-02,Mobile,44,1,26-35,Female,Bengaluru,Karnataka,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E16370,U1281,C136,complete,2026-02-21,Mobile,118,1,18-25,Male,Bengaluru,Karnataka,Free,Speed Street Heist,Movie,Action,English,120
E16371,U1402,C150,play,2026-01-29,Web,8,0,18-25,Female,Jaipur,Rajasthan,Free,Super Bheem Galactic Battle,Series,Kids,Telugu,22
E16372,U1322,C114,pause,2026-01-06,Smart TV,26,0,46+,Male,Patna,Bihar,VIP,Telugu Royal Heritage,Series,Drama,Telugu,45
E16373,U1157,C123,pause,2026-02-14,Mobile,3,0,26-35,Female,Lucknow,Uttar Pradesh,Free,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E16374,U1169,C129,complete,2026-02-17,Mobile,143,1,36-45,Female,Kolkata,West Bengal,Free,Tiger Underground Strike,Movie,Action,Hindi,155
E16375,U1743,C114,complete,2026-02-14,Smart TV,44,1,18-25,Female,Delhi,Delhi,VIP,Telugu Royal Heritage,Series,Drama,Telugu,45
E16376,U1391,C155,complete,2026-01-05,Mobile,51,1,46+,Other,Pune,Maharashtra,VIP,Wildlife Wonders: Western Ghats,Show,News,English,52
E16377,U1690,C139,play,2026-01-22,Tablet,24,0,36-45,Female,Delhi,Delhi,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E16378,U1067,C140,complete,2026-01-09,Smart TV,47,1,18-25,Female,Jaipur,Rajasthan,VIP,Dance India Dance Championship,Show,Reality,Hindi,50
E16379,U1376,C102,play,2026-01-09,Mobile,35,0,26-35,Male,Jaipur,Rajasthan,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E16380,U1400,C103,complete,2026-02-01,Tablet,57,1,18-25,Female,Lucknow,Uttar Pradesh,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E16381,U1295,C142,complete,2026-01-01,Mobile,43,1,18-25,Male,Bengaluru,Karnataka,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E16382,U1123,C160,complete,2026-01-16,Web,29,1,18-25,Female,Ahmedabad,Gujarat,VIP,Maharashtra Maha News,News,News,Marathi,30
E16383,U1553,C118,play,2026-02-12,Mobile,8,0,18-25,Male,Hyderabad,Telangana,VIP,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E16384,U1706,C102,complete,2026-02-16,Mobile,84,1,36-45,Female,Delhi,Delhi,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E16385,U1663,C111,play,2026-01-07,Smart TV,17,0,26-35,Female,Delhi,Delhi,VIP,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E16386,U1361,C133,pause,2026-02-17,Smart TV,18,0,36-45,Male,Patna,Bihar,Free,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E16387,U1600,C113,play,2026-02-22,Mobile,55,0,46+,Female,Bengaluru,Karnataka,Free,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E16388,U1552,C110,pause,2026-02-27,Mobile,12,0,18-25,Female,Ahmedabad,Gujarat,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E16389,U1236,C138,play,2026-02-27,Mobile,11,0,26-35,Male,Delhi,Delhi,VIP,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E16390,U1050,C105,complete,2026-02-11,Mobile,64,1,26-35,Female,Kolkata,West Bengal,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16391,U1401,C131,pause,2026-02-02,Mobile,25,0,36-45,Male,Hyderabad,Telangana,VIP,Devara Storm Rising,Movie,Action,Telugu,160
E16392,U1374,C139,play,2026-01-15,Mobile,34,0,26-35,Male,Mumbai,Maharashtra,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E16393,U1250,C153,pause,2026-02-19,Mobile,18,0,26-35,Female,Mumbai,Maharashtra,Free,India at 2030: Space Ambitions,Show,News,English,50
E16394,U1105,C110,pause,2026-01-25,Mobile,7,0,26-35,Female,Bengaluru,Karnataka,Free,Anupama: New Beginnings,Show,Drama,Hindi,25
E16395,U1441,C102,play,2026-02-22,Web,34,0,46+,Female,Chennai,Tamil Nadu,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E16396,U1652,C108,play,2026-01-26,Mobile,33,0,26-35,Female,Jaipur,Rajasthan,VIP,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E16397,U1473,C101,complete,2026-02-26,Smart TV,41,1,18-25,Female,Bengaluru,Karnataka,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16398,U1680,C101,complete,2026-02-13,Mobile,41,1,26-35,Male,Jaipur,Rajasthan,VIP,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16399,U1633,C115,play,2026-01-03,Mobile,15,0,18-25,Male,Hyderabad,Telangana,VIP,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E16400,U1491,C114,play,2026-02-15,Web,17,0,18-25,Male,Delhi,Delhi,Free,Telugu Royal Heritage,Series,Drama,Telugu,45
E16401,U1544,C106,complete,2026-01-02,Mobile,55,1,36-45,Male,Delhi,Delhi,Premium,WPL T20 Blockbuster Match,Sports,Sports,Hindi,60
E16402,U1038,C109,complete,2026-01-28,Mobile,40,1,18-25,Male,Chennai,Tamil Nadu,VIP,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E16403,U1643,C121,play,2026-01-22,Web,8,0,26-35,Male,Chennai,Tamil Nadu,Free,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E16404,U1448,C139,complete,2026-02-15,Smart TV,55,1,18-25,Male,Bengaluru,Karnataka,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E16405,U1101,C102,play,2026-01-14,Web,13,0,26-35,Male,Delhi,Delhi,VIP,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E16406,U1109,C118,pause,2026-02-19,Web,7,0,26-35,Female,Delhi,Delhi,Free,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E16407,U1091,C112,complete,2026-02-08,Mobile,46,1,26-35,Female,Delhi,Delhi,Premium,City of Dreams: The Succession,Series,Drama,Hindi,50
E16408,U1108,C112,complete,2026-02-14,Mobile,45,1,18-25,Female,Ahmedabad,Gujarat,VIP,City of Dreams: The Succession,Series,Drama,Hindi,50
E16409,U1034,C101,pause,2026-02-12,Mobile,24,0,26-35,Male,Hyderabad,Telangana,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16410,U1511,C111,complete,2026-02-01,Mobile,21,1,26-35,Male,Kochi,Kerala,VIP,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E16411,U1430,C137,complete,2026-01-21,Mobile,54,1,46+,Female,Bengaluru,Karnataka,Premium,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E16412,U1726,C105,pause,2026-02-17,Web,13,0,36-45,Male,Ahmedabad,Gujarat,VIP,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16413,U1535,C111,play,2026-02-04,Smart TV,7,0,18-25,Male,Delhi,Delhi,Premium,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E16414,U1570,C147,complete,2026-01-24,Smart TV,19,1,18-25,Female,Mumbai,Maharashtra,VIP,Little Singham Rescue Mission,Series,Kids,Hindi,20
E16415,U1149,C103,pause,2026-02-08,Mobile,4,0,46+,Male,Hyderabad,Telangana,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E16416,U1033,C110,complete,2026-01-13,Web,22,1,26-35,Male,Chennai,Tamil Nadu,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E16417,U1681,C138,pause,2026-02-01,Mobile,26,0,26-35,Male,Chennai,Tamil Nadu,Premium,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E16418,U1566,C148,complete,2026-01-21,Mobile,18,1,18-25,Female,Kolkata,West Bengal,Free,Doraemon Magic Gadgets,Series,Kids,Hindi,20
E16419,U1612,C135,pause,2026-02-16,Smart TV,109,0,26-35,Female,Bengaluru,Karnataka,VIP,Fighter Wing Alpha,Movie,Action,Hindi,145
E16420,U1561,C136,pause,2026-02-08,Mobile,13,0,26-35,Female,Mumbai,Maharashtra,Premium,Speed Street Heist,Movie,Action,English,120
E16421,U1111,C107,pause,2026-02-20,Mobile,7,0,18-25,Male,Mumbai,Maharashtra,VIP,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E16422,U1053,C124,complete,2026-01-22,Web,59,1,26-35,Female,Chennai,Tamil Nadu,VIP,Standup Special: Bangalore Humor,Show,Comedy,English,65
E16423,U1455,C101,play,2026-01-19,Mobile,20,0,26-35,Male,Delhi,Delhi,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16424,U1693,C142,pause,2026-01-05,Mobile,5,0,18-25,Female,Lucknow,Uttar Pradesh,Premium,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E16425,U1117,C114,play,2026-01-25,Mobile,6,0,18-25,Male,Delhi,Delhi,Premium,Telugu Royal Heritage,Series,Drama,Telugu,45
E16426,U1338,C101,play,2026-02-27,Smart TV,12,0,26-35,Male,Delhi,Delhi,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16427,U1662,C133,play,2026-02-14,Mobile,7,0,18-25,Female,Mumbai,Maharashtra,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E16428,U1128,C133,complete,2026-02-24,Mobile,47,1,26-35,Female,Pune,Maharashtra,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E16429,U1255,C142,play,2026-01-29,Smart TV,12,0,18-25,Male,Hyderabad,Telangana,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E16430,U1386,C152,play,2026-02-09,Mobile,11,0,46+,Female,Kolkata,West Bengal,Free,Global Tech & Economy Report,News,News,English,25
E16431,U1014,C109,pause,2026-01-24,Mobile,9,0,26-35,Male,Lucknow,Uttar Pradesh,VIP,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E16432,U1432,C103,complete,2026-01-31,Smart TV,58,1,36-45,Male,Ahmedabad,Gujarat,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E16433,U1087,C107,complete,2026-01-01,Smart TV,36,1,26-35,Female,Hyderabad,Telangana,Free,Champions Trophy Pre-Show,Sports,Sports,Telugu,40
E16434,U1426,C144,pause,2026-01-20,Mobile,21,0,26-35,Female,Kolkata,West Bengal,Free,Koffee Spotlight Lounge,Show,Reality,English,45
E16435,U1297,C121,play,2026-01-07,Mobile,8,0,26-35,Male,Pune,Maharashtra,VIP,The Great Indian Comedy Lab,Show,Comedy,Hindi,35
E16436,U1194,C110,pause,2026-02-10,Mobile,12,0,18-25,Female,Bengaluru,Karnataka,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E16437,U1586,C129,complete,2026-02-25,Smart TV,152,1,18-25,Male,Mumbai,Maharashtra,Premium,Tiger Underground Strike,Movie,Action,Hindi,155
E16438,U1701,C101,pause,2026-02-21,Mobile,18,0,18-25,Male,Mumbai,Maharashtra,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16439,U1480,C137,complete,2026-02-12,Web,54,1,36-45,Female,Mumbai,Maharashtra,Premium,Bigg Boss All-Stars Hindi,Show,Reality,Hindi,60
E16440,U1038,C139,pause,2026-01-05,Mobile,9,0,18-25,Male,Chennai,Tamil Nadu,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E16441,U1098,C134,play,2026-03-01,Mobile,43,0,18-25,Male,Chennai,Tamil Nadu,VIP,Night Hunter Squad,Movie,Action,English,130
E16442,U1432,C111,complete,2026-01-31,Mobile,20,1,36-45,Male,Ahmedabad,Gujarat,Free,Yeh Rishta: Family Bonds,Show,Drama,Hindi,22
E16443,U1022,C108,complete,2026-02-19,Web,55,1,18-25,Female,Bengaluru,Karnataka,Free,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E16444,U1239,C108,complete,2026-02-24,Smart TV,55,1,36-45,Female,Ahmedabad,Gujarat,Free,ISL Football Clash of Titans,Sports,Sports,Bengali,60
E16445,U1554,C109,pause,2026-02-25,Tablet,13,0,26-35,Female,Jaipur,Rajasthan,Free,Special Ops: Desert Falcon,Series,Drama,Hindi,45
E16446,U1037,C134,pause,2026-01-23,Web,75,0,18-25,Female,Ahmedabad,Gujarat,Free,Night Hunter Squad,Movie,Action,English,130
E16447,U1102,C143,pause,2026-02-13,Mobile,4,0,36-45,Male,Delhi,Delhi,Free,Roadies Quest,Show,Reality,Hindi,45
E16448,U1636,C118,play,2026-01-24,Mobile,18,0,26-35,Male,Mumbai,Maharashtra,Free,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E16449,U1169,C156,pause,2026-02-17,Mobile,7,0,36-45,Female,Kolkata,West Bengal,Free,Cricket Icons: The Untold Story,Show,News,Hindi,45
E16450,U1649,C118,complete,2026-01-04,Smart TV,45,1,36-45,Female,Bengaluru,Karnataka,Premium,Kerala Waterfront Mystery,Series,Drama,Malayalam,48
E16451,U1331,C133,complete,2026-01-27,Smart TV,43,1,26-35,Female,Mumbai,Maharashtra,VIP,Rudra: The Edge of Darkness,Series,Action,Hindi,48
E16452,U1471,C144,pause,2026-01-06,Mobile,20,0,46+,Male,Lucknow,Uttar Pradesh,VIP,Koffee Spotlight Lounge,Show,Reality,English,45
E16453,U1558,C138,complete,2026-02-23,Smart TV,55,1,26-35,Male,Bengaluru,Karnataka,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E16454,U1725,C125,complete,2026-01-09,Mobile,38,1,26-35,Female,Bengaluru,Karnataka,VIP,Chennai Roast Arena,Show,Comedy,Tamil,40
E16455,U1068,C138,pause,2026-01-17,Mobile,24,0,18-25,Female,Bengaluru,Karnataka,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E16456,U1444,C142,pause,2026-01-13,Smart TV,7,0,46+,Female,Bengaluru,Karnataka,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E16457,U1525,C138,pause,2026-02-06,Web,11,0,18-25,Female,Jaipur,Rajasthan,Free,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E16458,U1455,C101,complete,2026-01-06,Tablet,44,1,26-35,Male,Delhi,Delhi,Free,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16459,U1088,C103,pause,2026-01-02,Mobile,25,0,36-45,Male,Delhi,Delhi,VIP,Premier League Weekly Showdown,Sports,Sports,English,60
E16460,U1603,C116,complete,2026-02-02,Mobile,121,1,46+,Male,Bengaluru,Karnataka,Free,Kolkata Love Diary,Movie,Drama,Bengali,125
E16461,U1345,C113,complete,2026-02-21,Mobile,132,1,26-35,Male,Pune,Maharashtra,VIP,Kaithi Revenge Chronicles,Movie,Drama,Tamil,140
E16462,U1273,C105,pause,2026-01-26,Mobile,17,0,26-35,Other,Delhi,Delhi,Premium,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16463,U1013,C115,complete,2026-01-04,Mobile,37,1,26-35,Female,Mumbai,Maharashtra,VIP,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E16464,U1523,C103,play,2026-01-08,Smart TV,11,0,26-35,Female,Delhi,Delhi,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E16465,U1079,C148,pause,2026-01-14,Mobile,6,0,46+,Male,Kochi,Kerala,Free,Doraemon Magic Gadgets,Series,Kids,Hindi,20
E16466,U1570,C131,complete,2026-02-24,Mobile,145,1,18-25,Female,Mumbai,Maharashtra,VIP,Devara Storm Rising,Movie,Action,Telugu,160
E16467,U1320,C114,pause,2026-01-21,Smart TV,34,0,26-35,Male,Mumbai,Maharashtra,VIP,Telugu Royal Heritage,Series,Drama,Telugu,45
E16468,U1262,C105,complete,2026-01-05,Smart TV,66,1,36-45,Male,Ahmedabad,Gujarat,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16469,U1127,C101,play,2026-01-21,Mobile,15,0,26-35,Male,Kolkata,West Bengal,Premium,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16470,U1615,C139,complete,2026-02-16,Mobile,57,1,18-25,Female,Kolkata,West Bengal,VIP,Bigg Boss Telugu Live,Show,Reality,Telugu,60
E16471,U1597,C138,play,2026-02-22,Mobile,14,0,36-45,Female,Mumbai,Maharashtra,VIP,Bigg Boss Tamil Season 8,Show,Reality,Tamil,60
E16472,U1166,C102,play,2026-02-06,Smart TV,48,0,36-45,Male,Mumbai,Maharashtra,Free,IPL Mega Auction Live Replay,Sports,Sports,Hindi,90
E16473,U1166,C103,play,2026-01-18,Web,38,0,36-45,Male,Mumbai,Maharashtra,Free,Premier League Weekly Showdown,Sports,Sports,English,60
E16474,U1587,C101,play,2026-02-25,Smart TV,8,0,18-25,Male,Hyderabad,Telangana,VIP,IND vs AUS T20 Cup Highlights,Sports,Sports,Hindi,45
E16475,U1469,C151,play,2026-02-20,Mobile,4,0,26-35,Male,Mumbai,Maharashtra,VIP,Daily Headlines 360,News,News,Hindi,30
E16476,U1487,C125,pause,2026-02-07,Mobile,17,0,18-25,Other,Chennai,Tamil Nadu,Free,Chennai Roast Arena,Show,Comedy,Tamil,40
E16477,U1652,C110,complete,2026-01-20,Mobile,24,1,26-35,Female,Jaipur,Rajasthan,VIP,Anupama: New Beginnings,Show,Drama,Hindi,25
E16478,U1541,C142,pause,2026-02-04,Mobile,18,0,26-35,Female,Delhi,Delhi,VIP,Master Chef Kitchen Wars,Show,Reality,Hindi,45
E16479,U1701,C119,complete,2026-01-18,Smart TV,51,1,18-25,Male,Mumbai,Maharashtra,Free,The Crown Dynasty Legacy,Series,Drama,English,55
E16480,U1418,C145,complete,2026-02-06,Mobile,83,1,18-25,Female,Bengaluru,Karnataka,VIP,Chhota Bheem Himalayan Tour,Movie,Kids,Hindi,85
E16481,U1485,C105,complete,2026-01-02,Web,64,1,18-25,Male,Ahmedabad,Gujarat,Free,Pro Kabaddi League Finals,Sports,Sports,Tamil,70
E16482,U1559,C123,pause,2026-02-02,Mobile,10,0,18-25,Male,Chennai,Tamil Nadu,Free,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E16483,U1042,C123,pause,2026-02-09,Mobile,5,0,26-35,Female,Mumbai,Maharashtra,Free,Sarabhai Classic Revival,Series,Comedy,Hindi,25
E16484,U1598,C132,pause,2026-02-18,Mobile,21,0,18-25,Female,Delhi,Delhi,VIP,Commando Force Mumbai,Series,Action,Hindi,42
E16485,U1065,C115,complete,2026-01-16,Smart TV,36,1,36-45,Male,Delhi,Delhi,Free,Bengal Courtroom Secrets,Series,Drama,Bengali,40
E16486,U1597,C117,complete,2026-01-06,Web,21,1,36-45,Female,Mumbai,Maharashtra,VIP,Ghar Ek Mandir Classic,Show,Drama,Marathi,24
E16487,U1339,C157,pause,2026-01-09,Mobile,9,0,18-25,Female,Chennai,Tamil Nadu,Free,Startup Founders Blueprint,Show,News,English,40
